518,2325,04/10/2023,Be6241,,0,0
520,2325,04/10/2023,Be6255,,0,0
522,2325,04/10/2023,Be6256,,0,0
524,2325,04/10/2023,Be6257,,0,0
526,2325,04/10/2023,Be6258,,0,0
528,2325,04/10/2023,Be6259,,0,0
530,2325,04/10/2023,Be6260,,0,0
532,2325,04/10/2023,Be6261,,0,0
534,2325,04/10/2023,Be6262,,0,0
536,2325,04/10/2023,Be6263,,0,0
538,2325,04/10/2023,Be6264,,0,0
540,2325,04/10/2023,Be6265,,0,0
542,2325,04/10/2023,Be6266,,0,0
544,2325,04/10/2023,Be6267,,0,0
546,2325,04/10/2023,Be6268,,0,0
548,2325,04/10/2023,Be6269,,0,0
550,2325,04/10/2023,Be6270,,0,0
552,2325,04/10/2023,Be6271,,0,0
554,2325,04/10/2023,Be6305,,0,0
556,2325,04/10/2023,Be6310,,0,1
558,2325,04/10/2023,Be6311,,0,0
560,2325,04/10/2023,Be6312,,0,0
562,2325,04/10/2023,Be6313,,0,0
564,2325,04/10/2023,Be6315,,0,1
566,2325,04/10/2023,Be6316,,0,1
568,2325,04/10/2023,Be6317,,0,1
570,2325,04/10/2023,Be6318,,0,1
572,2325,04/10/2023,Be6328,,0,1
574,2325,04/10/2023,Be6329,,0,1
576,2325,04/10/2023,Leaf_count,,0,0
578,2325,04/10/2023,Max_leaf_currnt,,0,0
580,2325,04/10/2023,Mlc_leaf_travel,,0,1
582,2325,11/10/2023,Be5201,,0,1
584,2325,11/10/2023,Leaf_count,,0,0
586,2325,11/10/2023,Max_leaf_currnt,,0,0
588,2325,11/10/2023,Mlc_cal_data,,0,1
590,2325,11/10/2023,Mlc_gain_adj,,0,1
592,2325,11/10/2023,Mlc_Iso_Centre,,0,1
594,2325,11/10/2023,Mlc_Leaf_Sensor_Dir,,0,0
596,2325,11/10/2023,Mlc_Leaf_Sensor_Gain,,0,0
598,2325,11/10/2023,Mlc_Leaf_Sensor_Off,,0,0
600,2325,11/10/2023,Mlc_Leaf_Sensor_Orig,,0,1
602,2325,11/10/2023,Mlc_leaf_travel,,0,1
604,2325,11/10/2023,Mlc_Minr_Off,,0,1
606,2325,11/10/2023,Mlc_refl_width,,0,1
608,2325,11/10/2023,Mlc_Sensor_Gains,,0,1
610,2325,11/10/2023,Optics_Dist_Y1_01_To_40,,0,1
612,2325,11/10/2023,Optics_Dist_Y1_41_To_80,,0,1
614,2325,11/10/2023,Optics_Dist_Y2_01_To_40,,0,1
616,2325,11/10/2023,Optics_Dist_Y2_41_To_80,,0,1
618,2325,11/10/2023,Optics_Gen_Cal_Data,,0,1
620,2325,11/10/2023,Optics_LP_X_01_To_20,,0,1
622,2325,11/10/2023,Optics_LP_X_21_To_40,,0,1
624,2325,11/10/2023,Optics_LP_X_41_To_60,,0,1
626,2325,11/10/2023,Optics_LP_X_61_To_80,,0,1
628,2325,11/10/2023,Optics_LP_Y_01_To_20,,0,1
630,2325,11/10/2023,Optics_LP_Y_21_To_40,,0,1
632,2325,11/10/2023,Optics_LP_Y_41_To_60,,0,1
634,2325,11/10/2023,Optics_LP_Y_61_To_80,,0,1
636,2325,18/10/2023,Be5201,,0,1
638,2325,18/10/2023,Leaf_count,,0,0
640,2325,18/10/2023,Max_leaf_currnt,,0,0
642,2325,18/10/2023,Mlc_leaf_travel,,0,1
644,2325,25/10/2023,Be5201,,0,1
646,2325,25/10/2023,Leaf_count,,0,0
648,2325,25/10/2023,Max_leaf_currnt,,0,0
650,2325,25/10/2023,Mlc_leaf_travel,,0,1
652,2325,01/11/2023,Be5510,,1,0
654,2325,01/11/2023,Be5511,,1,0
656,2325,01/11/2023,Be5512,,1,0
658,2325,01/11/2023,Be5515,,1,0
660,2325,01/11/2023,Be5516,,1,0
662,2325,01/11/2023,Be5517,,1,0
664,2325,01/11/2023,Be5518,,1,0
666,2325,01/11/2023,Be5520,,1,0
668,2325,01/11/2023,Be5521,,1,0
670,2325,01/11/2023,Be5522,,1,0
672,2325,01/11/2023,Be5523,,1,0
674,2325,01/11/2023,Be5524,,1,0
676,2325,01/11/2023,Be5525,,1,0
678,2325,01/11/2023,Be5526,,1,0
680,2325,01/11/2023,Be5527,,1,0
682,2325,01/11/2023,Be5528,,1,0
684,2325,01/11/2023,Be5529,,1,1
686,2325,01/11/2023,Be5530,,1,0
688,2325,01/11/2023,Be5531,,1,0
690,2325,01/11/2023,Be6201,,0,0
692,2325,01/11/2023,Be6215,,0,1
694,2325,01/11/2023,Be6216,,0,1
696,2325,01/11/2023,Be6217,,0,1
698,2325,01/11/2023,Be6218,,0,1
700,2325,01/11/2023,Be6219,,0,0
702,2325,01/11/2023,Be6220,,0,0
704,2325,01/11/2023,Be6228,,0,1
706,2325,01/11/2023,Be6229,,0,1
708,2325,01/11/2023,Be6233,,0,1
710,2325,01/11/2023,Be6234,,0,1
712,2325,01/11/2023,Be6235,,0,1
714,2325,01/11/2023,Be6236,,0,1
716,2325,01/11/2023,Be6237,,0,1
718,2325,01/11/2023,Be6238,,0,1
720,2325,01/11/2023,Be6239,,0,1
722,2325,01/11/2023,Be6240,,0,1
724,2325,01/11/2023,Be6241,,0,1
726,2325,01/11/2023,Be6242,,0,1
728,2325,01/11/2023,Be6243,,0,0
730,2325,01/11/2023,Be6255,,0,0
732,2325,01/11/2023,Be6256,,0,0
734,2325,01/11/2023,Be6257,,0,0
736,2325,01/11/2023,Be6258,,0,0
738,2325,01/11/2023,Be6259,,0,0
740,2325,01/11/2023,Be6260,,0,0
742,2325,01/11/2023,Be6261,,0,0
744,2325,01/11/2023,Be6262,,0,0
746,2325,01/11/2023,Be6263,,0,0
748,2325,01/11/2023,Be6264,,0,0
750,2325,01/11/2023,Be6265,,0,0
752,2325,01/11/2023,Be6266,,0,0
754,2325,01/11/2023,Be6267,,0,0
756,2325,01/11/2023,Be6268,,0,0
758,2325,01/11/2023,Be6269,,0,0
760,2325,01/11/2023,Be6270,,0,0
762,2325,01/11/2023,Be6271,,0,0
764,2325,01/11/2023,Be6272,,0,0
766,2325,01/11/2023,Be6273,,0,0
768,2325,01/11/2023,Be6274,,0,0
770,2325,01/11/2023,Be6275,,0,0
772,2325,01/11/2023,Be6276,,0,0
774,2325,01/11/2023,Be6277,,0,0
776,2325,01/11/2023,Be6305,,0,0
778,2325,01/11/2023,Be6310,,0,1
780,2325,01/11/2023,Be6311,,0,0
782,2325,01/11/2023,Be6312,,0,0
784,2325,01/11/2023,Be6313,,0,0
786,2325,01/11/2023,Be6315,,0,1
788,2325,01/11/2023,Be6316,,0,1
790,2325,01/11/2023,Be6317,,0,1
792,2325,01/11/2023,Be6318,,0,1
794,2325,01/11/2023,Be6328,,0,1
796,2325,01/11/2023,Be6329,,0,1
798,2325,01/11/2023,Leaf_count,,0,0
800,2325,01/11/2023,Max_leaf_currnt,,0,0
802,2325,01/11/2023,Mlc_leaf_travel,,0,1
